Date,Year,Month,WaterYear,DischargeVolume626_Q_level,DischargeVolume626_Q_flags,DischargeVolume626,DischargeVolume626_Min,DischargeVolume626_Max,DischargeVolume693_Q_level,DischargeVolume693_Q_flags,DischargeVolume693,DischargeVolume693_Min,DischargeVolume693_Max,DischargeVolume703_Q_level,DischargeVolume703_Q_flags,DischargeVolume703,DischargeVolume703_Min,DischargeVolume703_Max,DischargeVolume708_Q_level,DischargeVolume708_Q_flags,DischargeVolume708,DischargeVolume708_Min,DischargeVolume708_Max,DischargeVolume819_Q_level,DischargeVolume819_Q_flags,DischargeVolume819,DischargeVolume819_Min,DischargeVolume819_Max,DischargeVolume844_Q_level,DischargeVolume844_Q_flags,DischargeVolume844,DischargeVolume844_Min,DischargeVolume844_Max,DischargeVolume1015_Q_level,DischargeVolume1015_Q_flags,DischargeVolume1015,DischargeVolume1015_Min,DischargeVolume1015_Max
2/23/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,38573.07,27777.06,49316.64,1,,,,,1,,,,,1,,,,
2/24/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,27946.59,18472.53,37292.07,1,,,,,1,,,,,1,,,,
2/25/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,25142.16,16678.44,33570.75,1,,,,,1,,,,,1,,,,
2/26/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,21875.01,13720.14,30011.4,1,,,,,1,,,,,1,,,,
2/27/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,18870.3,9526.2,28156.83,1,,,,,1,,,,,1,,,,
2/28/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,14724.69,6297.33,23127.06,1,,,,,1,,,,,1,,,,
3/1/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,10300.62,1120.26,21099.03,1,,,,,1,,,,,1,,,,
3/2/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,9076.35,385.35,19739.88,1,,,,,1,,,,,1,,,,
3/3/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,8561.1,757.89,16837.83,1,,,,,1,,,,,1,,,,
3/4/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,7403.19,130.56,14946.3,1,,,,,1,,,,,1,,,,
3/5/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,6471.24,0,14191.65,1,,,,,1,,,,,1,,,,
3/6/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,7855.56,322.68,15630.45,1,,,,,1,,,,,1,,,,
3/7/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,34492.14,25078.41,44708.82,1,,,,,1,,,,,1,,,,
3/8/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,152296.2,139271.58,165383.13,1,,,,,1,,,,,1,,,,
3/9/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,88500.45,74809.62,102221.46,1,,,,,1,,,,,1,,,,
3/10/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,75433.17,63561.75,87387.06,1,,,,,1,,,,,1,,,,
3/11/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,52871.76,44283.09,61554.12,1,,,,,1,,,,,1,,,,
3/12/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,48779.22,39151.41,58462.14,1,,,,,1,,,,,1,,,,
3/13/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,34235.73,23569.65,44797.14,1,,,,,1,,,,,1,,,,
3/14/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,63472.83,53869.74,73149.09,1,,,,,1,,,,,1,,,,
3/15/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,77896.17,65738.58,90095.64,1,,,,,1,,,,,1,,,,
3/16/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,125038.17,111498.03,138553.95,1,,,,,1,,,,,1,,,,
3/17/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,82725.39,69496.59,96003.9,1,,,,,1,,,,,1,,,,
3/18/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,93184.35,84106.35,102388.35,1,,,,,1,,,,,1,,,,
3/19/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,117916.71,103853.88,131979.42,1,,,,,1,,,,,1,,,,
3/20/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,91679.01,77733.42,105645.06,1,,,,,1,,,,,1,,,,
3/21/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,70661.01,60656.04,80772.84,1,,,,,1,,,,,1,,,,
3/22/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,59919.3,52556.76,67414.86,1,,,,,1,,,,,1,,,,
3/23/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,42498.42,31815.87,53177.16,1,,,,,1,,,,,1,,,,
3/24/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,32469.15,21901.14,42905.79,1,,,,,1,,,,,1,,,,
3/25/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,27694.14,18315.84,36948.72,1,,,,,1,,,,,1,,,,
3/26/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,32309.52,22060.23,42450.18,1,,,,,1,,,,,1,,,,
3/27/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,26037.24,17194.68,34818.09,1,,,,,1,,,,,1,,,,
3/28/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,41001.69,32347.77,49693.68,1,,,,,1,,,,,1,,,,
3/29/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,34185.84,23500.62,44761.86,1,,,,,1,,,,,1,,,,
3/30/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,30250.68,20262.45,40105.62,1,,,,,1,,,,,1,,,,
3/31/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,26175.96,17266.47,35019.63,1,,,,,1,,,,,1,,,,
4/1/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,22940.13,15123.15,30751.53,1,,,,,1,,,,,1,,,,
4/2/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,19804.32,10500.96,29052.15,1,,,,,1,,,,,1,,,,
4/3/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,16361.82,7419.03,25253.55,1,,,,,1,,,,,1,,,,
4/4/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,14974.86,6439.26,23479.5,1,,,,,1,,,,,1,,,,
4/5/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,17791.2,9517.17,26045.88,1,,,,,1,,,,,1,,,,
4/6/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,22929.81,13644.87,32146.86,1,,,,,1,,,,,1,,,,
4/7/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,24588.21,16357.11,32785.95,1,,,,,1,,,,,1,,,,
4/8/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,50571.57,39977.61,61177.98,1,,,,,1,,,,,1,,,,
4/9/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,40429.68,29594.13,51180.96,1,,,,,1,,,,,1,,,,
4/10/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,192559.05,181016.82,204185.13,1,,,,,1,,,,,1,,,,
4/11/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,218184.06,207173.67,229324.5,1,,,,,1,,,,,1,,,,
4/12/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,108960.96,93841.5,124043.07,1,,,,,1,,,,,1,,,,
4/13/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,79703.37,67049.07,92421.75,1,,,,,1,,,,,1,,,,
4/14/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,64010.7,55579.92,72560.34,1,,,,,1,,,,,1,,,,
4/15/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:1/24 EV,91504.35,78009.12,105022.83,1,,,,,1,,,,,1,,,,
4/16/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,54570.33,46338.45,62909.4,1,,,,,1,,,,,1,,,,
4/17/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,91295.73,78038.79,104578.38,1,,,,,1,,,,,1,,,,
4/18/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,53654.46,45195.15,62212.02,1,,,,,1,,,,,1,,,,
4/19/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,55901.76,43991.37,67772.64,1,,,,,1,,,,,1,,,,
4/20/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,101441.82,88131.93,114762.75,1,,,,,1,,,,,1,,,,
4/21/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,77642.4,66143.4,89219.76,1,,,,,1,,,,,1,,,,
4/22/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,51446.34,42545.91,60430.17,1,,,,,1,,,,,1,,,,
4/23/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,34057.98,23386.95,44623.08,1,,,,,1,,,,,1,,,,
4/24/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,35032.29,25652.4,44331.6,1,,,,,1,,,,,1,,,,
4/25/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,60689.88,49712.34,71703,1,,,,,1,,,,,1,,,,
4/26/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,30106.83,20114.1,39959.34,1,,,,,1,,,,,1,,,,
4/27/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,29399.58,19546.98,39116.19,1,,,,,1,,,,,1,,,,
4/28/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,27607.41,18259.83,36831.72,1,,,,,1,,,,,1,,,,
4/29/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,24213.24,16164.45,32246.04,1,,,,,1,,,,,1,,,,
4/30/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,21039.75,12318.57,29726.4,1,,,,,1,,,,,1,,,,
5/1/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,17428.44,8307.03,26494.98,1,,,,,1,,,,,1,,,,
5/2/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,13427.16,5320.77,21533.01,1,,,,,1,,,,,1,,,,
5/3/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,40684.11,30920.55,50424.9,1,,,,,1,,,,,1,,,,
5/4/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,23378.76,15339.81,31403.28,1,,,,,1,,,,,1,,,,
5/5/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,19407.84,10081.68,28677.15,1,,,,,1,,,,,1,,,,
5/6/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,15096.48,6596.91,23566.5,1,,,,,1,,,,,1,,,,
5/7/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,10797.36,1805.73,20769.51,1,,,,,1,,,,,1,,,,
5/8/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,9315.48,178.14,21157.8,1,,,,,1,,,,,1,,,,
5/9/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,16002.81,7113.78,24891.63,1,,,,,1,,,,,1,,,,
5/10/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,10760.04,1815.6,21098.16,1,,,,,1,,,,,1,,,,
5/11/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,8973.27,486.84,19085.16,1,,,,,1,,,,,1,,,,
5/12/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,16042.14,7712.07,24831.45,1,,,,,1,,,,,1,,,,
5/13/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,36204.9,26914.56,45472.08,1,,,,,1,,,,,1,,,,
5/14/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,18362.58,9185.13,27485.46,1,,,,,1,,,,,1,,,,
5/15/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,13107.45,4731.45,21514.74,1,,,,,1,,,,,1,,,,
5/16/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,9683.88,509.01,21064.71,1,,,,,1,,,,,1,,,,
5/17/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,8829.9,627.9,18176.34,1,,,,,1,,,,,1,,,,
5/18/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,7702.5,320.55,15270.99,1,,,,,1,,,,,1,,,,
5/19/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,6009.24,0,13958.82,1,,,,,1,,,,,1,,,,
5/20/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,4748.64,0,13148.37,1,,,,,1,,,,,1,,,,
5/21/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,5025.78,10.02,12980.91,1,,,,,1,,,,,1,,,,
5/22/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,19526.16,11001.42,28281.36,1,,,,,1,,,,,1,,,,
5/23/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,25096.2,16235.4,33886.35,1,,,,,1,,,,,1,,,,
5/24/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,20676.99,11711.55,29600.04,1,,,,,1,,,,,1,,,,
5/25/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,20243.13,11005.77,29427.48,1,,,,,1,,,,,1,,,,
5/26/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,23038.53,14548.44,31496.46,1,,,,,1,,,,,1,,,,
5/27/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,16840.2,7863.63,25767.12,1,,,,,1,,,,,1,,,,
5/28/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,11854.83,3302.94,20738.52,1,,,,,1,,,,,1,,,,
5/29/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,9375.99,301.44,20898.96,1,,,,,1,,,,,1,,,,
5/30/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,8534.94,716.61,16851.75,1,,,,,1,,,,,1,,,,
5/31/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,6935.13,38.94,14546.58,1,,,,,1,,,,,1,,,,
6/1/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,5244.15,0,13555.11,1,,,,,1,,,,,1,,,,
6/2/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,3836.79,0,11386.83,1,,,,,1,,,,,1,,,,
6/3/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2931.21,0,11356.38,1,,,,,1,,,,,1,,,,
6/4/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2348.1,0,11696.04,1,,,,,1,,,,,1,,,,
6/5/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1828.2,0,11314.23,1,,,,,1,,,,,1,,,,
6/6/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1420.56,0,10013.61,1,,,,,1,,,,,1,,,,
6/7/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1214.43,0,9331.17,1,,,,,1,,,,,1,,,,
6/8/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1373.04,0,9856.41,1,,,,,1,,,,,1,,,,
6/9/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,4794.27,0,13112.19,1,,,,,1,,,,,1,,,,
6/10/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,3475.8,0,11166.12,1,,,,,1,,,,,1,,,,
6/11/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2604.66,0,11705.07,1,,,,,1,,,,,1,,,,
6/12/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2335.44,0,11695.2,1,,,,,1,,,,,1,,,,
6/13/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2009.22,0,11607.27,1,,,,,1,,,,,1,,,,
6/14/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1717.32,0,10993.74,1,,,,,1,,,,,1,,,,
6/15/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,3386.37,0,12233.94,1,,,,,1,,,,,1,,,,
6/16/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,4152.27,0,12019.86,1,,,,,1,,,,,1,,,,
6/17/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2615.64,0,11640.87,1,,,,,1,,,,,1,,,,
6/18/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2503.44,0,11582.55,1,,,,,1,,,,,1,,,,
6/19/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,27430.47,19196.61,36119.19,1,,,,,1,,,,,1,,,,
6/20/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,45705.51,35299.83,56066.31,1,,,,,1,,,,,1,,,,
6/21/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,26262.42,17322.45,35132.16,1,,,,,1,,,,,1,,,,
6/22/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:17/24 AV:10/24 EV,21823.32,13498.98,30125.43,1,,,,,1,,,,,1,,,,
6/23/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:1/24 EV,17658.87,8500.68,26761.74,1,,,,,1,,,,,1,,,,
6/24/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,33197.46,24141.06,42219.36,1,,,,,1,,,,,1,,,,
6/25/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:22/24 AV:4/24 EV,21735.39,13371.3,30075.15,1,,,,,1,,,,,1,,,,
6/26/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,17344.47,8237.73,26396.25,1,,,,,1,,,,,1,,,,
6/27/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,16049.49,7738.65,24339.3,1,,,,,1,,,,,1,,,,
6/28/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,29634.78,20146.74,39044.28,1,,,,,1,,,,,1,,,,
6/29/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,27259.8,17985.9,36428.88,1,,,,,1,,,,,1,,,,
6/30/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,23493.63,15548.28,31428.9,1,,,,,1,,,,,1,,,,
7/1/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,19799.31,10579.11,28967.64,1,,,,,1,,,,,1,,,,
7/2/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,15291.66,6747.51,23802.09,1,,,,,1,,,,,1,,,,
7/3/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,11024.01,2121.33,20559.48,1,,,,,1,,,,,1,,,,
7/4/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,9752.1,389.13,21674.52,1,,,,,1,,,,,1,,,,
7/5/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,13522.5,5002.41,22258.74,1,,,,,1,,,,,1,,,,
7/6/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,9576.57,174.51,21926.07,1,,,,,1,,,,,1,,,,
7/7/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,8896.65,561.27,18603.03,1,,,,,1,,,,,1,,,,
7/8/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,7474.86,204.6,15041.31,1,,,,,1,,,,,1,,,,
7/9/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,5669.61,0,13786.41,1,,,,,1,,,,,1,,,,
7/10/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,4364.85,0,12440.55,1,,,,,1,,,,,1,,,,
7/11/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,3436.83,0,10872.24,1,,,,,1,,,,,1,,,,
7/12/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,2813.7,0,11529.78,1,,,,,1,,,,,1,,,,
7/13/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:15/24 AV:11/24 EV,2174.88,0,11675.64,1,,,,,1,,,,,1,,,,
7/14/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1856.64,0,11408.82,1,,,,,1,,,,,1,,,,
7/15/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1470.24,0,10173,1,,,,,1,,,,,1,,,,
7/16/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,1120.65,0,9231.18,1,,,,,1,,,,,1,,,,
7/17/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:1/24 EV,916.44,0,9308.28,1,,,,,1,,,,,1,,,,
7/18/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:17/24 AV:8/24 EV,36306.6,33604.98,45377.25,1,,,,,1,,,,,1,,,,
7/19/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,136099.26,122990.85,149260.47,1,,,,,1,,,,,1,,,,
7/20/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,62400.9,53622.63,71296.68,1,,,,,1,,,,,1,,,,
7/21/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,46322.1,36107.82,56566.62,1,,,,,1,,,,,1,,,,
7/22/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,54911.28,46766.7,63167.1,1,,,,,1,,,,,1,,,,
7/23/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,35670.15,25150.32,46105.74,1,,,,,1,,,,,1,,,,
7/24/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,26603.25,17556.69,35567.37,1,,,,,1,,,,,1,,,,
7/25/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,23191.59,15487.02,30892.2,1,,,,,1,,,,,1,,,,
7/26/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,19827.21,10796.64,28811.13,1,,,,,1,,,,,1,,,,
7/27/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,13675.38,5218.89,22190.43,1,,,,,1,,,,,1,,,,
7/28/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,9356.01,393.12,20520.69,1,,,,,1,,,,,1,,,,
7/29/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,8026.08,489.45,15811.02,1,,,,,1,,,,,1,,,,
7/30/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:23/24 AV:3/24 EV,5910.27,0,13908.66,1,,,,,1,,,,,1,,,,
7/31/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,4177.74,0,12026.55,1,,,,,1,,,,,1,,,,
8/1/2014,2014,Aug,2013-2014,1,,,,,1,,,,,1,,,,,2,AV,3093.54,0,11150.25,1,,,,,1,,,,,2,AV,3459.42,156.6,8085.66
8/2/2014,2014,Aug,2013-2014,1,,,,,1,,,,,1,,,,,2,AV:EV:1/24 EV,2469.81,0,11710.8,2,AV,662.4,0,11277.18,1,,,,,2,AV,3180.24,107.97,7689.03
8/3/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,955.11,0,3669.72,2,AV,1720.98,0,29145.63,1,,,,,2,AV,1971.93,0,11539.68,2,AV,555.93,0,11489.16,1,,,,,2,AV:EV:2/24 EV,2997.99,76.02,7430.28
8/4/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,908.4,0,3696.54,2,AV,1496.16,0,28414.08,2,AV,2823.84,0,45295.08,2,AV,1558.98,0,10473.12,2,AV,480.12,0,12394.26,1,,,,,2,AV,2877.84,54.39,7263.48
8/5/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,851.31,0,3728.37,2,AV,1337.22,0,27895.32,2,AV,2617.08,0,44384.22,2,AV:half day cycles in stage. Inference from solar panel?,1287.87,0,9573.51,2,AV,504.84,0,12085.77,1,,,,,2,AV,2765.88,35.28,7105.32
8/6/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,793.68,0,3758.52,2,AV,1192.05,0,27423.36,2,AV,2540.46,0,44066.16,2,AV:half day cycles in stage. Inference from solar panel?,1094.28,0,9220.71,2,AV,544.38,0,11632.62,1,,,,,2,AV,2637.84,14.22,6925.26
8/7/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,725.52,0,3795.63,2,AV,1004.88,0,26834.55,2,AV,2310.93,0,43068.24,2,AV:half day cycles in stage. Inference from solar panel?,896.07,0,9320.46,2,AV,425.37,0,12999.06,1,,,,,2,AV,2570.22,0.81,6829.98
8/8/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,695.4,0,3812.46,2,AV,872.73,0,26413.68,2,AV,2151.84,0,42375.48,2,AV:half day cycles in stage. Inference from solar panel?,681.48,0,9426.6,2,AV,434.13,0,12900.78,1,,,,,2,AV,2462.82,0,6702.78
8/9/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,642.93,0,3842.13,2,AV,747.36,0,26006.25,2,AV,1998.3,0,41722.02,2,AV:half day cycles in stage. Inference from solar panel?,576.3,0,9475.02,2,AV,363.66,0,13712.22,1,,,,,2,AV,2284.92,0,6486.06
