Date,Year,Month,WaterYear,Discharge626_Q_level,Discharge626_Q_flags,Discharge626,Discharge626_Min,Discharge626_Max,Discharge1015_Q_level,Discharge1015_Q_flags,Discharge1015,Discharge1015_Min,Discharge1015_Max,Discharge693_Q_level,Discharge693_Q_flags,Discharge693,Discharge693_Min,Discharge693_Max,Discharge703_Q_level,Discharge703_Q_flags,Discharge703,Discharge703_Min,Discharge703_Max,Discharge708_Q_level,Discharge708_Q_flags,Discharge708,Discharge708_Min,Discharge708_Max,Discharge819_Q_level,Discharge819_Q_flags,Discharge819,Discharge819_Min,Discharge819_Max,Discharge844_Q_level,Discharge844_Q_flags,Discharge844,Discharge844_Min,Discharge844_Max
2/19/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.046237847,0.886021528,1.206729167,1,,,,,1,,,,
2/20/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.173671875,1.003594792,1.343570486,1,,,,,1,,,,
2/21/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.832961806,0.711605208,0.955507986,1,,,,,1,,,,
2/22/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.622957639,0.526853472,0.720274653,1,,,,,1,,,,
2/23/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.446447569,0.32149375,0.570794444,1,,,,,1,,,,
2/24/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.323455903,0.213802431,0.431621181,1,,,,,1,,,,
2/25/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.290997222,0.1930375,0.388550347,1,,,,,1,,,,
2/26/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.253182986,0.158797917,0.347354167,1,,,,,1,,,,
2/27/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.21840625,0.110256944,0.325889236,1,,,,,1,,,,
2/28/2014,2014,Feb,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.170424653,0.072885764,0.267674306,1,,,,,1,,,,
3/1/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.119220139,0.012965972,0.244201736,1,,,,,1,,,,
3/2/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.105050347,0.004460069,0.228470833,1,,,,,1,,,,
3/3/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.099086806,0.008771875,0.194882292,1,,,,,1,,,,
3/4/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.085685069,0.001511111,0.172989583,1,,,,,1,,,,
3/5/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.074898611,0,0.164255208,1,,,,,1,,,,
3/6/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.090920833,0.003734722,0.180907986,1,,,,,1,,,,
3/7/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.399214583,0.290259375,0.517463194,1,,,,,1,,,,
3/8/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.7626875,1.611939583,1.914156597,1,,,,,1,,,,
3/9/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.024310764,0.865852083,1.18311875,1,,,,,1,,,,
3/10/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.873069097,0.735668403,1.011424306,1,,,,,1,,,,
3/11/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.611941667,0.512535764,0.712431944,1,,,,,1,,,,
3/12/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.564574306,0.453141319,0.676645139,1,,,,,1,,,,
3/13/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.396246875,0.272796875,0.518485417,1,,,,,1,,,,
3/14/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.734639236,0.623492361,0.846632986,1,,,,,1,,,,
3/15/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.901576042,0.760863194,1.042773611,1,,,,,1,,,,
3/16/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.447201042,1.290486458,1.603633681,1,,,,,1,,,,
3/17/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.957469792,0.804358681,1.11115625,1,,,,,1,,,,
3/18/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.078522569,0.973453125,1.185050347,1,,,,,1,,,,
3/19/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.364776736,1.2020125,1.527539583,1,,,,,1,,,,
3/20/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.061099653,0.899692361,1.22274375,1,,,,,1,,,,
3/21/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.817835764,0.7020375,0.934870833,1,,,,,1,,,,
3/22/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.693510417,0.608295833,0.780264583,1,,,,,1,,,,
3/23/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.491879861,0.368239236,0.615476389,1,,,,,1,,,,
3/24/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.375800347,0.253485417,0.496594792,1,,,,,1,,,,
3/25/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.320534028,0.211988889,0.427647222,1,,,,,1,,,,
3/26/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.373952778,0.255326736,0.491321528,1,,,,,1,,,,
3/27/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.301356944,0.1990125,0.402987153,1,,,,,1,,,,
3/28/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.474556597,0.374395486,0.575158333,1,,,,,1,,,,
3/29/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.395669444,0.271997917,0.518077083,1,,,,,1,,,,
3/30/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.350123611,0.234519097,0.464185417,1,,,,,1,,,,
3/31/2014,2014,Mar,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.3029625,0.199843403,0.405319792,1,,,,,1,,,,
4/1/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.265510764,0.175036458,0.355920486,1,,,,,1,,,,
4/2/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.229216667,0.121538889,0.336251736,1,,,,,1,,,,
4/3/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.189372917,0.085868403,0.292286458,1,,,,,1,,,,
4/4/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.173320139,0.074528472,0.271753472,1,,,,,1,,,,
4/5/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.205916667,0.110152431,0.301456944,1,,,,,1,,,,
4/6/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.265391319,0.157926736,0.372070139,1,,,,,1,,,,
4/7/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.284585764,0.189318403,0.379467014,1,,,,,1,,,,
4/8/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.585319097,0.462703819,0.708078472,1,,,,,1,,,,
4/9/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.467936111,0.342524653,0.592372222,1,,,,,1,,,,
4/10/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,2.228692708,2.095102083,2.363253819,1,,,,,1,,,,
4/11/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,2.525278472,2.397843403,2.65421875,1,,,,,1,,,,
4/12/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.261122222,1.086128472,1.435683681,1,,,,,1,,,,
4/13/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.922492708,0.776030903,1.069696181,1,,,,,1,,,,
4/14/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.740864583,0.643286111,0.83981875,1,,,,,1,,,,
4/15/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:285/288 AV:3/288 EV,1.059078125,0.902883333,1.215542014,1,,,,,1,,,,
4/16/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.631601042,0.536324653,0.728118056,1,,,,,1,,,,
4/17/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.056663542,0.903226736,1.210397917,1,,,,,1,,,,
4/18/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.621000694,0.523092014,0.720046528,1,,,,,1,,,,
4/19/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.647011111,0.509159375,0.784405556,1,,,,,1,,,,
4/20/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.174095139,1.020045486,1.328272569,1,,,,,1,,,,
4/21/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.898638889,0.765548611,1.032636111,1,,,,,1,,,,
4/22/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.59544375,0.492429514,0.699423264,1,,,,,1,,,,
4/23/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.394189583,0.270682292,0.516470833,1,,,,,1,,,,
4/24/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.405466319,0.296902778,0.513097222,1,,,,,1,,,,
4/25/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.702429167,0.575374306,0.829895833,1,,,,,1,,,,
4/26/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.348458681,0.232802083,0.462492361,1,,,,,1,,,,
4/27/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.340272917,0.226238194,0.452733681,1,,,,,1,,,,
4/28/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.319530208,0.211340625,0.426293056,1,,,,,1,,,,
4/29/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.280245833,0.187088542,0.373218056,1,,,,,1,,,,
4/30/2014,2014,Apr,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.243515625,0.142576042,0.344055556,1,,,,,1,,,,
5/1/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.201718056,0.096146181,0.306654861,1,,,,,1,,,,
5/2/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.155406944,0.061582986,0.249224653,1,,,,,1,,,,
5/3/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.470880903,0.357876736,0.583621528,1,,,,,1,,,,
5/4/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.2705875,0.177544097,0.363463889,1,,,,,1,,,,
5/5/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.224627778,0.116686111,0.331911458,1,,,,,1,,,,
5/6/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.174727778,0.076353125,0.272760417,1,,,,,1,,,,
5/7/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.124969444,0.020899653,0.240387847,1,,,,,1,,,,
5/8/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.107818056,0.002061806,0.244881944,1,,,,,1,,,,
5/9/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.185217708,0.082335417,0.288097569,1,,,,,1,,,,
5/10/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.1245375,0.021013889,0.244191667,1,,,,,1,,,,
5/11/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.103857292,0.005634722,0.220893056,1,,,,,1,,,,
5/12/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.185672917,0.089260069,0.287401042,1,,,,,1,,,,
5/13/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.419038194,0.311511111,0.526297222,1,,,,,1,,,,
5/14/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.212529861,0.106309375,0.31811875,1,,,,,1,,,,
5/15/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.151706597,0.054762153,0.249013194,1,,,,,1,,,,
5/16/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.112081944,0.005891319,0.243804514,1,,,,,1,,,,
5/17/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.102197917,0.007267361,0.210374306,1,,,,,1,,,,
5/18/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.089149306,0.003710069,0.176747569,1,,,,,1,,,,
5/19/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.069551389,0,0.161560417,1,,,,,1,,,,
5/20/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.054961111,0,0.152180208,1,,,,,1,,,,
5/21/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.05816875,0.000115972,0.150242014,1,,,,,1,,,,
5/22/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.225997222,0.12733125,0.327330556,1,,,,,1,,,,
5/23/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.290465278,0.187909722,0.392203125,1,,,,,1,,,,
5/24/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.239317014,0.135550347,0.342593056,1,,,,,1,,,,
5/25/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.234295486,0.127381597,0.340595833,1,,,,,1,,,,
5/26/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.266649653,0.168384722,0.364542361,1,,,,,1,,,,
5/27/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.194909722,0.091014236,0.298230556,1,,,,,1,,,,
5/28/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.137208681,0.038228472,0.240029167,1,,,,,1,,,,
5/29/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.108518403,0.003488889,0.241886111,1,,,,,1,,,,
5/30/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.098784028,0.008294097,0.195043403,1,,,,,1,,,,
5/31/2014,2014,May,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.080267708,0.000450694,0.168363194,1,,,,,1,,,,
6/1/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.060696181,0,0.156887847,1,,,,,1,,,,
6/2/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.044407292,0,0.131792014,1,,,,,1,,,,
6/3/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.033926042,0,0.131439583,1,,,,,1,,,,
6/4/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.027177083,0,0.135370833,1,,,,,1,,,,
6/5/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.021159722,0,0.130951736,1,,,,,1,,,,
6/6/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.016441667,0,0.115898264,1,,,,,1,,,,
6/7/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.014055903,0,0.107999653,1,,,,,1,,,,
6/8/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.015891667,0,0.114078819,1,,,,,1,,,,
6/9/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.055489236,0,0.151761458,1,,,,,1,,,,
6/10/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.040229167,0,0.1292375,1,,,,,1,,,,
6/11/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.030146528,0,0.135475347,1,,,,,1,,,,
6/12/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.027030556,0,0.135361111,1,,,,,1,,,,
6/13/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.023254861,0,0.134343403,1,,,,,1,,,,
6/14/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.019876389,0,0.127242361,1,,,,,1,,,,
6/15/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.039194097,0,0.141596528,1,,,,,1,,,,
6/16/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.048058681,0,0.13911875,1,,,,,1,,,,
6/17/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.030273611,0,0.134732292,1,,,,,1,,,,
6/18/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.028975,0,0.134057292,1,,,,,1,,,,
6/19/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.317482292,0.222182986,0.418046181,1,,,,,1,,,,
6/20/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.528998958,0.408562847,0.648915625,1,,,,,1,,,,
6/21/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.303963194,0.200491319,0.406622222,1,,,,,1,,,,
6/22/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:189/288 AV:99/288 EV,0.252584722,0.156238194,0.348673958,1,,,,,1,,,,
6/23/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:282/288 AV:6/288 EV,0.204385069,0.0983875,0.309742361,1,,,,,1,,,,
6/24/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.384229861,0.279410417,0.48865,1,,,,,1,,,,
6/25/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:249/288 AV:39/288 EV,0.251567014,0.154760417,0.348092014,1,,,,,1,,,,
6/26/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.200746181,0.095344097,0.305512153,1,,,,,1,,,,
6/27/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.185757986,0.089567708,0.281704861,1,,,,,1,,,,
6/28/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.342995139,0.233179861,0.451901389,1,,,,,1,,,,
6/29/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.315506944,0.208170139,0.421630556,1,,,,,1,,,,
6/30/2014,2014,Jun,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.271917014,0.179956944,0.363760417,1,,,,,1,,,,
7/1/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.229158681,0.122443403,0.335273611,1,,,,,1,,,,
7/2/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.176986806,0.078096181,0.275487153,1,,,,,1,,,,
7/3/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.127592708,0.024552431,0.237956944,1,,,,,1,,,,
7/4/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.112871528,0.004503819,0.2508625,1,,,,,1,,,,
7/5/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.156510417,0.057898264,0.257624306,1,,,,,1,,,,
7/6/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.110839931,0.002019792,0.253773958,1,,,,,1,,,,
7/7/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.102970486,0.006496181,0.215312847,1,,,,,1,,,,
7/8/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.086514583,0.002368056,0.174089236,1,,,,,1,,,,
7/9/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.065620486,0,0.159564931,1,,,,,1,,,,
7/10/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.050519097,0,0.143987847,1,,,,,1,,,,
7/11/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.039778125,0,0.125836111,1,,,,,1,,,,
7/12/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.032565972,0,0.133446528,1,,,,,1,,,,
7/13/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:163/288 AV:125/288 EV,0.025172222,0,0.135134722,1,,,,,1,,,,
7/14/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.021488889,0,0.132046528,1,,,,,1,,,,
7/15/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.017016667,0,0.117743056,1,,,,,1,,,,
7/16/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.012970486,0,0.106842361,1,,,,,1,,,,
7/17/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:282/288 AV:6/288 EV,0.010606944,0,0.107734722,1,,,,,1,,,,
7/18/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:193/288 AV:95/288 EV,0.420215278,0.388946528,0.525199653,1,,,,,1,,,,
7/19/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,1.575222917,1.423505208,1.727551736,1,,,,,1,,,,
7/20/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.722232639,0.620632292,0.825193056,1,,,,,1,,,,
7/21/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.536135417,0.417914583,0.65470625,1,,,,,1,,,,
7/22/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.635547222,0.54128125,0.731100694,1,,,,,1,,,,
7/23/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.412848958,0.291091667,0.53363125,1,,,,,1,,,,
7/24/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.307907986,0.203202431,0.411659375,1,,,,,1,,,,
7/25/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.268421181,0.179247917,0.357548611,1,,,,,1,,,,
7/26/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.229481597,0.124961111,0.333462153,1,,,,,1,,,,
7/27/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.158279861,0.060403819,0.256833681,1,,,,,1,,,,
7/28/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.108287153,0.00455,0.237507986,1,,,,,1,,,,
7/29/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.092894444,0.005664931,0.182997917,1,,,,,1,,,,
7/30/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV:EV:267/288 AV:21/288 EV,0.068405903,0,0.160979861,1,,,,,1,,,,
7/31/2014,2014,Jul,2013-2014,1,,,,,1,,,,,1,,,,,1,,,,,2,AV,0.048353472,0,0.139196181,1,,,,,1,,,,
8/1/2014,2014,Aug,2013-2014,1,,,,,2,AV,0.040039583,0.0018125,0.093584028,1,,,,,1,,,,,2,AV,0.035804861,0,0.129053819,1,,,,,1,,,,
8/2/2014,2014,Aug,2013-2014,1,,,,,2,AV,0.036808333,0.001249653,0.088993403,1,,,,,1,,,,,2,AV:EV:278/288 AV:10/288 EV,0.028585764,0,0.135541667,2,AV,0.007666667,0,0.130522917,1,,,,
8/3/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.011054514,0,0.042473611,2,AV:EV:280/288 AV:8/288 EV,0.034698958,0.000879861,0.085998611,2,AV,0.01991875,0,0.337333681,1,,,,,2,AV,0.022823264,0,0.133561111,2,AV,0.006434375,0,0.132976389,1,,,,
8/4/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.010513889,0,0.042784028,2,AV,0.033308333,0.000629514,0.084068056,2,AV,0.017316667,0,0.328866667,2,AV,0.032683333,0,0.524248611,2,AV,0.01804375,0,0.121216667,2,AV,0.005556944,0,0.143452083,1,,,,
8/5/2014,2014,Aug,2013-2014,2,AV:Diurnal pattern likely explained by evapotranspiration of vegetation in riparian zone,0.009853125,0,0.043152431,2,AV,0.0320125,0.000408333,0.0822375,2,AV,0.015477083,0,0.3228625,2,AV,0.030290278,0,0.51370625,2,AV:half day cycles in stage. Inference from solar panel?,0.014905903,0,0.110804514,2,AV,0.005843056,0,0.139881597,1,,,,
